date,store_id,article_id,opening_stock,received_qty,sold_qty,closing_stock
2024-03-11,S-004,ART-00035,62,54,21,95
2024-03-11,S-004,ART-00017,160,0,46,114
2024-03-11,S-004,ART-00014,186,69,39,216
2024-03-11,S-004,ART-00091,45,0,35,10
2024-03-11,S-004,ART-00047,54,31,3,82
2024-03-11,S-004,ART-00069,133,0,50,83
2024-03-11,S-004,ART-00077,49,89,31,107
2024-03-11,S-004,ART-00023,21,0,20,1
2024-03-11,S-004,ART-00007,70,37,35,72
2024-03-11,S-004,ART-00088,23,0,7,16
2024-03-11,S-004,ART-00006,15,68,30,53
2024-03-11,S-004,ART-00027,106,96,36,166
2024-03-11,S-004,ART-00005,34,41,18,57
2024-03-11,S-004,ART-00058,166,0,36,130
2024-03-11,S-004,ART-00085,149,0,30,119
2024-03-11,S-004,ART-00060,33,0,6,27
2024-03-11,S-004,ART-00026,125,90,36,179
2024-03-11,S-004,ART-00061,144,29,48,125
2024-03-11,S-004,ART-00010,60,95,23,132
2024-03-11,S-004,ART-00096,14,0,5,9
2024-03-11,S-004,ART-00029,79,0,45,34
2024-03-11,S-004,ART-00066,164,41,13,192
2024-03-11,S-004,ART-00063,73,0,27,46
2024-03-11,S-004,ART-00062,69,0,36,33
2024-03-11,S-004,ART-00050,139,87,21,205
2024-03-11,S-004,ART-00057,127,48,40,135
2024-03-11,S-004,ART-00098,175,0,35,140
2024-03-11,S-004,ART-00051,148,0,20,128
2024-03-11,S-004,ART-00020,137,71,3,205
2024-03-11,S-004,ART-00032,25,0,24,1
2024-03-11,S-004,ART-00068,180,20,35,165
2024-03-11,S-004,ART-00021,64,0,27,37
2024-03-11,S-004,ART-00100,172,0,36,136
2024-03-11,S-004,ART-00093,176,0,3,173
2024-03-11,S-004,ART-00094,94,0,34,60
2024-03-11,S-005,ART-00025,69,0,8,61
2024-03-11,S-005,ART-00068,148,0,8,140
2024-03-11,S-005,ART-00085,51,0,17,34
2024-03-11,S-005,ART-00002,149,0,44,105
2024-03-11,S-005,ART-00041,184,39,42,181
2024-03-11,S-005,ART-00027,15,0,2,13
2024-03-11,S-005,ART-00044,93,81,47,127
2024-03-11,S-005,ART-00009,87,0,49,38
2024-03-11,S-005,ART-00058,71,0,29,42
2024-03-11,S-005,ART-00071,158,0,8,150
2024-03-11,S-005,ART-00096,117,0,11,106
2024-03-11,S-005,ART-00036,56,0,46,10
2024-03-11,S-005,ART-00098,193,72,38,227
2024-03-11,S-005,ART-00094,44,0,19,25
2024-03-11,S-005,ART-00082,123,53,7,169
2024-03-11,S-005,ART-00010,100,0,49,51
2024-03-11,S-005,ART-00037,146,0,18,128
2024-03-11,S-005,ART-00014,25,0,11,14
2024-03-11,S-005,ART-00079,145,98,50,193
2024-03-11,S-005,ART-00050,101,0,35,66
2024-03-11,S-005,ART-00081,142,27,6,163
2024-03-11,S-005,ART-00013,190,91,36,245
2024-03-11,S-005,ART-00024,185,0,6,179
2024-03-11,S-005,ART-00077,155,52,36,171
2024-03-11,S-005,ART-00004,27,77,48,56
2024-03-11,S-005,ART-00008,126,52,20,158
2024-03-11,S-005,ART-00017,17,0,1,16
2024-03-11,S-005,ART-00087,92,0,16,76
2024-03-11,S-005,ART-00052,53,0,11,42
2024-03-11,S-005,ART-00046,197,0,26,171
2024-03-11,S-005,ART-00078,195,0,2,193
2024-03-11,S-005,ART-00005,80,0,46,34
2024-03-11,S-005,ART-00069,167,76,18,225
2024-03-11,S-005,ART-00038,93,34,30,97
2024-03-11,S-005,ART-00022,105,0,3,102
2024-03-11,S-005,ART-00031,88,43,34,97
2024-03-11,S-005,ART-00065,159,0,1,158
2024-03-11,S-005,ART-00057,152,0,22,130
2024-03-11,S-005,ART-00029,189,32,37,189
2024-03-11,S-005,ART-00006,148,0,25,123
2024-03-11,S-005,ART-00059,98,0,9,89
2024-03-11,S-005,ART-00015,145,30,8,167
2024-03-11,S-005,ART-00020,53,49,2,100
2024-03-11,S-005,ART-00011,87,0,32,55
2024-03-11,S-005,ART-00072,113,0,33,80
2024-03-11,S-005,ART-00035,55,0,10,45
2024-03-11,S-005,ART-00019,23,0,23,0
2024-03-11,S-005,ART-00018,62,40,43,59
2024-03-11,S-005,ART-00023,71,20,12,79
2024-03-11,S-005,ART-00016,73,29,18,84
2024-03-11,S-005,ART-00089,178,0,40,138
2024-03-11,S-005,ART-00075,159,0,11,148
2024-03-11,S-005,ART-00043,90,0,48,42
2024-03-11,S-005,ART-00066,125,0,9,116
2024-03-11,S-005,ART-00054,22,0,21,1
2024-03-11,S-005,ART-00045,100,0,28,72
2024-03-11,S-005,ART-00095,178,0,34,144
2024-03-11,S-005,ART-00032,48,0,39,9
2024-03-11,S-005,ART-00056,173,0,49,124
2024-03-11,S-005,ART-00026,180,0,14,166
2024-03-11,S-005,ART-00100,98,0,27,71
2024-03-11,S-005,ART-00064,49,89,8,130
2024-03-11,S-005,ART-00093,32,55,41,46
2024-03-11,S-005,ART-00061,47,0,46,1
2024-03-11,S-005,ART-00055,16,0,13,3
2024-03-11,S-005,ART-00042,66,0,29,37
2024-03-11,S-005,ART-00080,102,0,0,102
2024-03-11,S-005,ART-00070,74,0,41,33
2024-03-11,S-005,ART-00076,98,36,44,90
2024-03-11,S-005,ART-00034,133,55,8,180
2024-03-11,S-005,ART-00007,194,89,26,257
2024-03-11,S-005,ART-00074,166,0,40,126
2024-03-18,S-001,ART-00078,105,0,32,73
2024-03-18,S-001,ART-00094,112,25,18,119
2024-03-18,S-001,ART-00074,31,0,23,8
2024-03-18,S-001,ART-00006,31,0,8,23
2024-03-18,S-001,ART-00017,128,0,17,111
2024-03-18,S-001,ART-00023,183,21,7,197
2024-03-18,S-001,ART-00059,33,0,10,23
2024-03-18,S-001,ART-00032,36,45,14,67
2024-03-18,S-001,ART-00016,102,0,36,66
2024-03-18,S-001,ART-00051,44,58,46,56
2024-03-18,S-001,ART-00057,36,58,44,50
2024-03-18,S-001,ART-00037,181,0,25,156
2024-03-18,S-001,ART-00077,84,0,19,55
2024-03-18,S-001,ART-00045,172,33,12,193
2024-03-18,S-001,ART-00015,146,52,25,173
2024-03-18,S-001,ART-00066,135,56,49,142
2024-03-18,S-001,ART-00085,192,0,0,192
2024-03-18,S-001,ART-00091,168,70,40,198
2024-03-18,S-001,ART-00069,105,28,13,120
2024-03-18,S-001,ART-00038,179,0,9,170
2024-03-18,S-001,ART-00054,175,0,18,157
2024-03-18,S-001,ART-00003,36,0,36,0
2024-03-18,S-001,ART-00080,96,0,8,88
2024-03-18,S-001,ART-00049,46,0,22,24
2024-03-18,S-001,ART-00100,28,0,5,23
2024-03-18,S-001,ART-00008,20,0,0,20
2024-03-18,S-001,ART-00046,61,0,38,23
2024-03-18,S-001,ART-00022,193,0,49,144
2024-03-18,S-001,ART-00082,42,0,36,6
2024-03-18,S-001,ART-00087,66,92,12,146
2024-03-18,S-001,ART-00040,199,0,29,170
2024-03-18,S-001,ART-00029,69,0,32,37
2024-03-18,S-001,ART-00011,100,0,3,97
2024-03-18,S-001,ART-00093,117,0,44,73
2024-03-18,S-001,ART-00096,96,0,47,49
2024-03-18,S-001,ART-00026,111,70,26,155
2024-03-18,S-001,ART-00020,80,65,16,125
2024-03-18,S-001,ART-00050,95,48,47,96
2024-03-18,S-001,ART-00064,27,0,19,8
2024-03-18,S-001,ART-00058,116,36,24,128
2024-03-18,S-001,ART-00024,113,0,45,68
2024-03-18,S-001,ART-00061,87,0,1,86
2024-03-18,S-001,ART-00067,200,0,35,165
2024-03-18,S-001,ART-00090,158,0,32,126
2024-03-18,S-001,ART-00010,108,38,11,135
2024-03-18,S-001,ART-00063,83,0,50,33
2024-03-18,S-001,ART-00076,45,0,30,15
2024-03-18,S-001,ART-00068,40,0,40,0
2024-03-18,S-001,ART-00053,133,95,38,190
2024-03-18,S-001,ART-00025,84,79,41,122
2024-03-18,S-001,ART-00039,66,0,29,37
2024-03-18,S-001,ART-00047,38,0,22,16
2024-03-18,S-002,ART-00092,132,71,46,157
2024-03-18,S-002,ART-00090,36,29,40,25
2024-03-18,S-002,ART-00033,93,0,27,66
2024-03-18,S-002,ART-00028,195,24,23,196
2024-03-18,S-002,ART-00084,102,0,33,69
2024-03-18,S-002,ART-00096,102,0,12,90
2024-03-18,S-002,ART-00025,50,0,20,30
2024-03-18,S-002,ART-00049,89,100,29,160
2024-03-18,S-002,ART-00077,26,0,21,5
2024-03-18,S-002,ART-00046,63,0,21,42
2024-03-18,S-002,ART-00005,159,29,37,151
2024-03-18,S-002,ART-00012,143,0,18,125
2024-03-18,S-002,ART-00036,92,86,41,137
2024-03-18,S-002,ART-00085,146,0,39,107
2024-03-18,S-002,ART-00021,131,79,44,166
2024-03-18,S-002,ART-00020,85,37,49,73
2024-03-18,S-002,ART-00089,120,44,25,139
2024-03-18,S-002,ART-00006,65,35,9,91
2024-03-18,S-002,ART-00003,142,0,42,100
2024-03-18,S-002,ART-00058,41,0,22,19
2024-03-18,S-002,ART-00088,149,0,36,113
2024-03-18,S-002,ART-00095,165,0,14,151
2024-03-18,S-002,ART-00097,41,97,45,93
2024-03-18,S-002,ART-00071,121,0,15,106
2024-03-18,S-002,ART-00022,62,72,25,109
2024-03-18,S-002,ART-00004,18,82,25,75
2024-03-18,S-002,ART-00045,191,34,1,224
2024-03-18,S-002,ART-00076,57,21,3,75
2024-03-18,S-002,ART-00098,162,0,26,136
2024-03-18,S-002,ART-00068,10,58,27,41
2024-03-18,S-002,ART-00080,138,0,22,116
2024-03-18,S-002,ART-00044,75,0,41,34
2024-03-18,S-002,ART-00047,144,48,21,171
2024-03-18,S-002,ART-00054,163,0,44,119
2024-03-18,S-002,ART-00082,194,38,6,226
2024-03-18,S-002,ART-00081,184,0,26,158
2024-03-18,S-002,ART-00094,122,0,26,96
2024-03-18,S-002,ART-00048,152,0,41,111
2024-03-18,S-002,ART-00016,57,0,32,25
2024-03-18,S-002,ART-00030,119,26,23,122
2024-03-18,S-002,ART-00008,139,0,27,112
2024-03-18,S-002,ART-00064,162,80,50,192
2024-03-18,S-002,ART-00063,74,0,13,61
2024-03-18,S-002,ART-00035,137,52,8,181
2024-03-18,S-002,ART-00069,147,33,48,132
2024-03-18,S-002,ART-00067,89,0,29,60
2024-03-18,S-002,ART-00040,130,68,32,166
2024-03-18,S-002,ART-00041,121,0,46,75
2024-03-18,S-002,ART-00051,47,85,0,132
2024-03-18,S-002,ART-00052,81,0,36,45
2024-03-18,S-002,ART-00002,120,0,27,93
2024-03-18,S-002,ART-00070,15,0,8,7
2024-03-18,S-002,ART-00017,186,42,34,194
2024-03-18,S-002,ART-00065,174,20,26,168
2024-03-18,S-002,ART-00014,157,69,36,190
2024-03-18,S-002,ART-00042,185,0,13,172
2024-03-18,S-002,ART-00026,197,0,36,161
2024-03-18,S-002,ART-00032,11,0,3,8
2024-03-18,S-002,ART-00078,48,0,20,28
2024-03-18,S-002,ART-00019,168,0,7,161
2024-03-18,S-002,ART-00057,10,60,29,41
2024-03-18,S-002,ART-00038,52,0,4,48
2024-03-18,S-003,ART-00023,54,78,28,104
2024-03-18,S-003,ART-00037,148,86,44,190
2024-03-18,S-003,ART-00024,90,0,40,50
2024-03-18,S-003,ART-00036,170,0,38,132
2024-03-18,S-003,ART-00095,48,67,13,102
2024-03-18,S-003,ART-00005,162,0,46,116
2024-03-18,S-003,ART-00052,146,73,46,173
2024-03-18,S-003,ART-00089,134,84,36,182
2024-03-18,S-003,ART-00051,140,0,23,117
2024-03-18,S-003,ART-00084,182,0,46,136
2024-03-18,S-003,ART-00079,189,0,44,145
2024-03-18,S-003,ART-00004,119,0,35,84
2024-03-18,S-003,ART-00058,17,0,10,7
2024-03-18,S-003,ART-00099,113,65,2,176
2024-03-18,S-003,ART-00010,31,58,41,48
2024-03-18,S-003,ART-00008,109,0,18,91
2024-03-18,S-003,ART-00097,156,0,35,121
2024-03-18,S-003,ART-00007,164,43,9,198
2024-03-18,S-003,ART-00078,20,0,6,14
2024-03-18,S-003,ART-00056,29,0,25,4
2024-03-18,S-003,ART-00015,104,0,40,64
2024-03-18,S-003,ART-00011,171,0,41,130
2024-03-18,S-003,ART-00001,104,0,24,80
2024-03-18,S-003,ART-00041,91,0,22,69
2024-03-18,S-003,ART-00076,161,73,5,229
2024-03-18,S-003,ART-00038,23,0,22,1
2024-03-18,S-003,ART-00012,82,0,41,41
2024-03-18,S-003,ART-00083,53,0,40,13
2024-03-18,S-003,ART-00075,137,67,1,203
2024-03-18,S-003,ART-00043,57,0,44,13
2024-03-18,S-003,ART-00009,48,23,24,47
2024-03-18,S-003,ART-00068,25,0,19,6
2024-03-18,S-003,ART-00063,194,0,48,146
2024-03-18,S-003,ART-00014,51,0,49,2
2024-03-18,S-003,ART-00045,104,50,42,112
2024-03-18,S-003,ART-00073,44,0,43,1
2024-03-18,S-003,ART-00062,23,0,9,14
2024-03-18,S-003,ART-00029,68,21,32,57
2024-03-18,S-003,ART-00072,24,0,15,9
2024-03-18,S-003,ART-00044,62,0,19,43
2024-03-18,S-003,ART-00054,18,35,25,28
2024-03-18,S-003,ART-00027,150,52,34,168
2024-03-18,S-003,ART-00085,98,0,26,72
2024-03-18,S-003,ART-00042,179,92,39,232
2024-03-18,S-003,ART-00057,109,0,47,62
2024-03-18,S-003,ART-00064,26,0,12,12
2024-03-18,S-003,ART-00066,12,0,5,7
2024-03-18,S-003,ART-00090,170,0,29,141
2024-03-18,S-003,ART-00091,181,0,27,154
2024-03-18,S-003,ART-00013,66,0,11,55
2024-03-18,S-003,ART-00077,106,76,2,180
2024-03-18,S-003,ART-00050,112,44,37,119
2024-03-18,S-003,ART-00088,104,44,5,143
2024-03-18,S-003,ART-00086,154,24,31,147
2024-03-18,S-003,ART-00067,129,0,38,91
2024-03-18,S-003,ART-00047,185,0,37,148
2024-03-18,S-003,ART-00031,37,0,14,23
2024-03-18,S-003,ART-00055,82,33,50,65
2024-03-18,S-003,ART-00021,132,0,27,105
2024-03-18,S-003,ART-00081,99,0,37,62
2024-03-18,S-003,ART-00006,191,0,12,179
2024-03-18,S-003,ART-00093,59,0,22,30
2024-03-18,S-003,ART-00053,96,0,1,95
2024-03-18,S-003,ART-00049,83,75,15,143
2024-03-18,S-003,ART-00080,39,0,20,19
2024-03-18,S-003,ART-00096,143,0,21,122
2024-03-18,S-003,ART-00020,109,0,30,79
2024-03-18,S-003,ART-00033,194,0,4,190
2024-03-18,S-003,ART-00071,71,91,27,135
2024-03-18,S-003,ART-00025,100,0,35,65
2024-03-18,S-003,ART-00028,181,33,12,202
2024-03-18,S-003,ART-00003,14,0,2,12
2024-03-18,S-003,ART-00048,46,0,21,25
2024-03-18,S-003,ART-00035,166,0,31,135
2024-03-18,S-003,ART-00022,47,52,45,64
2024-03-18,S-003,ART-00032,172,0,20,152
2024-03-18,S-003,ART-00065,76,67,34,109
2024-03-18,S-003,ART-00017,51,0,12,39
2024-03-18,S-004,ART-00026,128,0,18,110
2024-03-18,S-004,ART-00022,35,61,36,60
2024-03-18,S-004,ART-00037,103,0,15,88
2024-03-18,S-004,ART-00029,81,0,16,65
2024-03-18,S-004,ART-00091,43,0,38,5
2024-03-18,S-004,ART-00020,40,0,34,6
2024-03-18,S-004,ART-00067,170,0,25,145
2024-03-18,S-004,ART-00012,168,0,2,166
2024-03-18,S-004,ART-00017,104,0,2,102
2024-03-18,S-004,ART-00066,189,0,30,159
2024-03-18,S-004,ART-00082,10,0,6,4
2024-03-18,S-004,ART-00041,139,55,35,159
2024-03-18,S-004,ART-00007,183,77,8,252
2024-03-18,S-004,ART-00001,16,0,10,6
2024-03-18,S-004,ART-00090,174,0,6,168
2024-03-18,S-004,ART-00061,85,53,19,119
2024-03-18,S-004,ART-00078,104,0,38,66
2024-03-18,S-004,ART-00038,53,0,38,11
2024-03-18,S-004,ART-00074,58,0,42,16
2024-03-18,S-004,ART-00095,184,68,14,238
2024-03-18,S-004,ART-00025,115,89,26,178
2024-03-18,S-004,ART-00056,116,0,43,73
2024-03-18,S-004,ART-00027,79,0,33,46
2024-03-18,S-004,ART-00047,22,0,17,5
2024-03-18,S-004,ART-00070,49,0,25,24
2024-03-18,S-004,ART-00084,132,0,17,115
2024-03-18,S-004,ART-00057,200,0,48,152
2024-03-18,S-004,ART-00096,63,0,13,50
2024-03-18,S-004,ART-00073,192,74,38,228
2024-03-18,S-004,ART-00009,178,0,47,131
2024-03-18,S-004,ART-00036,159,0,14,145
2024-03-18,S-004,ART-00099,48,78,38,88
2024-03-18,S-004,ART-00010,63,0,47,8
2024-03-18,S-004,ART-00021,100,0,25,75
2024-03-18,S-004,ART-00062,151,0,23,128
2024-03-18,S-004,ART-00065,116,0,5,111
2024-03-18,S-004,ART-00039,74,0,28,46
2024-03-18,S-004,ART-00055,83,53,8,128
2024-03-18,S-004,ART-00075,130,0,29,108
2024-03-18,S-004,ART-00004,18,99,50,67
2024-03-18,S-004,ART-00030,188,57,3,242
2024-03-18,S-004,ART-00045,199,0,7,192
2024-03-18,S-004,ART-00035,33,0,2,31
2024-03-18,S-004,ART-00049,51,0,32,19
2024-03-18,S-004,ART-00018,101,62,31,132
2024-03-18,S-004,ART-00054,150,71,19,202
2024-03-18,S-004,ART-00097,162,0,3,159
2024-03-18,S-004,ART-00069,198,55,14,239
2024-03-18,S-004,ART-00032,164,0,17,147
2024-03-18,S-004,ART-00003,108,0,2,106
2024-03-18,S-004,ART-00015,90,0,32,58
2024-03-18,S-004,ART-00058,12,0,7,5
2024-03-18,S-004,ART-00023,187,0,45,142
2024-03-18,S-004,ART-00052,52,74,23,103
2024-03-18,S-004,ART-00072,16,0,15,1
2024-03-18,S-004,ART-00002,129,0,5,124
2024-03-18,S-004,ART-00080,104,0,14,90
2024-03-18,S-004,ART-00024,55,40,50,45
2024-03-18,S-004,ART-00050,28,0,13,15
2024-03-18,S-004,ART-00093,43,0,13,30
2024-03-18,S-005,ART-00019,162,0,23,139
2024-03-18,S-005,ART-00083,136,44,42,138
2024-03-18,S-005,ART-00014,137,0,26,111
2024-03-18,S-005,ART-00030,82,0,12,70
2024-03-18,S-005,ART-00020,187,63,2,248
2024-03-18,S-005,ART-00070,149,92,49,192
2024-03-18,S-005,ART-00042,122,0,41,81
2024-03-18,S-005,ART-00096,144,0,8,136
2024-03-18,S-005,ART-00047,143,0,15,128
2024-03-18,S-005,ART-00033,126,0,0,126
2024-03-18,S-005,ART-00043,89,20,38,71
2024-03-18,S-005,ART-00050,78,84,9,153
2024-03-18,S-005,ART-00015,132,0,31,101
2024-03-18,S-005,ART-00080,16,0,2,14
2024-03-18,S-005,ART-00006,18,0,5,13
2024-03-18,S-005,ART-00034,98,29,27,100
2024-03-18,S-005,ART-00031,161,0,11,150
2024-03-18,S-005,ART-00059,42,0,41,1
2024-03-18,S-005,ART-00040,150,86,21,215
2024-03-18,S-005,ART-00069,22,64,25,61
2024-03-18,S-005,ART-00052,153,99,25,227
2024-03-18,S-005,ART-00018,49,0,14,35
2024-03-18,S-005,ART-00065,145,0,42,103
2024-03-18,S-005,ART-00007,95,62,32,125
2024-03-18,S-005,ART-00066,10,72,28,54
2024-03-18,S-005,ART-00095,128,0,11,117
2024-03-18,S-005,ART-00078,188,57,8,237
2024-03-18,S-005,ART-00037,21,50,48,23
2024-03-18,S-005,ART-00098,174,74,33,215
2024-03-18,S-005,ART-00048,90,0,21,69
2024-03-18,S-005,ART-00091,49,0,16,33
2024-03-18,S-005,ART-00051,24,66,49,41
2024-03-18,S-005,ART-00041,177,54,4,227
2024-03-18,S-005,ART-00022,26,87,36,77
2024-03-18,S-005,ART-00053,74,0,35,39
2024-03-18,S-005,ART-00099,163,0,19,144
2024-03-18,S-005,ART-00056,195,0,14,181
2024-03-18,S-005,ART-00005,172,0,46,126
2024-03-18,S-005,ART-00038,24,83,1,106
2024-03-18,S-005,ART-00008,105,48,30,123
2024-03-18,S-005,ART-00024,61,0,46,15
2024-03-18,S-005,ART-00046,64,0,20,44
2024-03-18,S-005,ART-00061,39,0,15,24
2024-03-18,S-005,ART-00044,180,77,48,209
2024-03-18,S-005,ART-00026,179,66,16,229
2024-03-18,S-005,ART-00079,128,0,37,91
2024-03-18,S-005,ART-00023,52,0,27,25
2024-03-18,S-005,ART-00013,124,40,22,142
2024-03-18,S-005,ART-00010,173,33,17,189
2024-03-18,S-005,ART-00004,194,0,39,155
2024-03-18,S-005,ART-00017,85,47,15,117
2024-03-18,S-005,ART-00081,82,0,14,68
2024-03-18,S-005,ART-00088,148,64,33,179
2024-03-18,S-005,ART-00072,164,0,45,119
2024-03-18,S-005,ART-00100,158,0,7,151
2024-03-18,S-005,ART-00003,141,0,19,122
2024-03-18,S-005,ART-00071,162,36,27,171
2024-03-18,S-005,ART-00084,80,55,42,93
2024-03-18,S-005,ART-00027,55,0,29,26
2024-03-18,S-005,ART-00016,195,0,14,181
2024-03-18,S-005,ART-00075,172,96,41,227
2024-03-18,S-005,ART-00082,94,0,35,59
2024-03-18,S-005,ART-00092,87,32,3,116
2024-03-18,S-005,ART-00021,160,0,28,132
2024-03-18,S-005,ART-00064,167,0,9,158
2024-03-18,S-005,ART-00058,113,0,11,102
2024-03-18,S-005,ART-00009,48,82,10,120
2024-03-18,S-005,ART-00001,155,0,17,138
2024-03-18,S-005,ART-00062,27,0,17,10
2024-03-18,S-005,ART-00029,172,64,43,193
2024-03-18,S-005,ART-00085,98,42,23,121
2024-03-18,S-005,ART-00045,180,35,7,208
2024-03-18,S-005,ART-00055,98,0,1,97
2024-03-18,S-005,ART-00093,47,0,36,11
2024-03-18,S-005,ART-00094,75,31,47,59
2024-03-18,S-005,ART-00074,56,59,4,111
2024-03-25,S-001,ART-00035,107,0,30,77
2024-03-25,S-001,ART-00055,105,0,17,88
2024-03-25,S-001,ART-00053,189,0,22,167
2024-03-25,S-001,ART-00017,34,0,21,13
2024-03-25,S-001,ART-00068,35,0,9,26
2024-03-25,S-001,ART-00028,117,94,22,189
2024-03-25,S-001,ART-00038,186,0,27,159
2024-03-25,S-001,ART-00027,146,0,1,145
2024-03-25,S-001,ART-00021,129,0,36,93
2024-03-25,S-001,ART-00011,185,28,41,172
2024-03-25,S-001,ART-00082,93,0,10,83
2024-03-25,S-001,ART-00039,23,0,21,2
2024-03-25,S-001,ART-00091,155,0,45,110
2024-03-25,S-001,ART-00031,154,0,19,135
2024-03-25,S-001,ART-00003,78,0,7,71
2024-03-25,S-001,ART-00089,109,0,12,97
2024-03-25,S-001,ART-00043,174,0,13,161
2024-03-25,S-001,ART-00051,192,0,45,147
2024-03-25,S-001,ART-00048,79,53,25,107
2024-03-25,S-001,ART-00025,126,0,1,125
2024-03-25,S-001,ART-00030,14,0,8,6
2024-03-25,S-001,ART-00095,44,33,3,74
2024-03-25,S-001,ART-00019,184,0,24,160
2024-03-25,S-001,ART-00060,33,60,5,88
2024-03-25,S-001,ART-00085,182,33,32,183
2024-03-25,S-001,ART-00034,174,51,9,216
2024-03-25,S-001,ART-00010,138,0,9,129
2024-03-25,S-001,ART-00070,81,0,7,74
2024-03-25,S-001,ART-00084,85,0,42,43
2024-03-25,S-001,ART-00054,91,0,2,89
2024-03-25,S-001,ART-00050,172,84,29,227
2024-03-25,S-001,ART-00013,188,61,45,204
2024-03-25,S-001,ART-00094,36,0,22,14
2024-03-25,S-001,ART-00056,70,0,0,70
2024-03-25,S-001,ART-00069,189,0,13,176
2024-03-25,S-001,ART-00041,26,53,1,78
2024-03-25,S-001,ART-00071,90,0,1,89
2024-03-25,S-001,ART-00040,25,72,26,71
2024-03-25,S-001,ART-00014,86,79,20,145
2024-03-25,S-001,ART-00045,12,78,18,72
2024-03-25,S-001,ART-00073,146,0,5,141
2024-03-25,S-001,ART-00023,79,0,34,45
2024-03-25,S-001,ART-00012,15,94,27,82
2024-03-25,S-001,ART-00062,80,72,47,105
2024-03-25,S-001,ART-00083,31,0,13,18
2024-03-25,S-001,ART-00074,146,0,23,123
2024-03-25,S-001,ART-00064,51,0,1,50
2024-03-25,S-001,ART-00049,122,64,43,143
2024-03-25,S-001,ART-00076,176,70,43,203
2024-03-25,S-001,ART-00100,129,33,43,119
2024-03-25,S-001,ART-00046,134,92,22,204
2024-03-25,S-001,ART-00096,156,0,42,114
2024-03-25,S-001,ART-00033,197,0,4,193
2024-03-25,S-001,ART-00044,183,0,22,161
2024-03-25,S-001,ART-00005,65,0,27,38
2024-03-25,S-001,ART-00075,47,0,20,27
2024-03-25,S-001,ART-00077,136,76,19,193
2024-03-25,S-001,ART-00037,140,0,25,115
2024-03-25,S-001,ART-00047,159,0,11,148
2024-03-25,S-001,ART-00058,23,55,7,71
2024-03-25,S-001,ART-00009,105,0,39,66
2024-03-25,S-001,ART-00072,49,38,7,80
2024-03-25,S-001,ART-00090,35,91,6,120
2024-03-25,S-001,ART-00018,16,0,16,0
2024-03-25,S-001,ART-00079,116,45,47,110
2024-03-25,S-001,ART-00057,65,74,2,137
2024-03-25,S-001,ART-00052,22,47,7,62
2024-03-25,S-001,ART-00008,55,0,9,46
2024-03-25,S-001,ART-00036,123,46,0,169
2024-03-25,S-001,ART-00086,29,0,2,27
2024-03-25,S-001,ART-00001,138,0,35,103
2024-03-25,S-001,ART-00006,108,94,35,167
2024-03-25,S-001,ART-00080,34,80,12,102
2024-03-25,S-001,ART-00063,57,0,50,7
2024-03-25,S-001,ART-00002,86,0,27,59
2024-03-25,S-001,ART-00078,191,0,6,185
2024-03-25,S-001,ART-00065,196,0,16,180
2024-03-25,S-001,ART-00004,84,0,24,60
2024-03-25,S-001,ART-00026,32,0,5,27
2024-03-25,S-002,ART-00049,139,0,17,122
2024-03-25,S-002,ART-00014,81,95,31,145
2024-03-25,S-002,ART-00054,51,0,29,22
2024-03-25,S-002,ART-00013,189,0,45,144
2024-03-25,S-002,ART-00024,82,0,50,32
2024-03-25,S-002,ART-00034,194,0,26,168
2024-03-25,S-002,ART-00086,120,63,2,181
2024-03-25,S-002,ART-00029,157,72,5,224
2024-03-25,S-002,ART-00037,132,81,7,206
2024-03-25,S-002,ART-00098,86,0,17,69
2024-03-25,S-002,ART-00028,150,0,5,145
2024-03-25,S-002,ART-00030,17,82,40,59
2024-03-25,S-002,ART-00068,153,0,4,149
2024-03-25,S-002,ART-00099,46,79,4,121
2024-03-25,S-002,ART-00081,120,69,13,176
2024-03-25,S-002,ART-00039,37,0,17,20
2024-03-25,S-002,ART-00059,158,28,35,151
2024-03-25,S-002,ART-00085,140,0,22,118
2024-03-25,S-002,ART-00079,58,65,11,112
2024-03-25,S-002,ART-00053,28,34,45,17
2024-03-25,S-002,ART-00033,103,73,1,175
2024-03-25,S-002,ART-00025,124,45,38,131
2024-03-25,S-002,ART-00060,55,58,30,83
2024-03-25,S-002,ART-00070,82,57,43,96
2024-03-25,S-002,ART-00036,137,84,15,206
2024-03-25,S-002,ART-00080,60,0,34,26
2024-03-25,S-002,ART-00011,111,46,30,127
2024-03-25,S-002,ART-00046,32,34,5,61
2024-03-25,S-002,ART-00091,42,0,34,8
2024-03-25,S-002,ART-00050,164,0,28,136
2024-03-25,S-002,ART-00003,147,0,6,141
2024-03-25,S-002,ART-00038,113,65,29,149
2024-03-25,S-002,ART-00082,90,71,1,160
2024-03-25,S-002,ART-00057,48,0,14,34
2024-03-25,S-002,ART-00021,186,32,30,188
2024-03-25,S-002,ART-00007,190,0,11,179
2024-03-25,S-002,ART-00063,106,0,39,67
2024-03-25,S-002,ART-00083,104,91,0,195
2024-03-25,S-002,ART-00073,52,24,20,56
2024-03-25,S-002,ART-00089,91,0,17,74
2024-03-25,S-002,ART-00092,34,0,5,29
2024-03-25,S-002,ART-00020,37,26,1,62
2024-03-25,S-002,ART-00017,128,0,10,118
2024-03-25,S-002,ART-00026,174,0,33,141
